gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
YPL123C	93.97252	-0.9701194	0.35711754	0.001669692	0.0066722
YPL124W	48.7632	0.463207	0.26819964	0.06137771	0.128047
YPL125W	77.72969	-0.9884784	0.21896123	1.810044e-06	1.931771e-05
YPL126W	56.29492	0.0245111	0.28134364	0.9242834	0.9603722
YPL127C	155.821	0.690339	0.24056059	0.002190055	0.00837277
YPL128C	47.65816	-0.4769442	0.35064646	0.1178431	0.2132232
YPL129W	59.07983	0.07902832	0.32361555	0.7836761	0.8584796
YPL130W	9.513611	0.6077142	0.51582689	0.1058356	0.1963953
YPL131W	399.5623	0.2347713	0.39224556	0.4746722	0.6091077
YPL132W	43.13941	-0.1261374	0.33206665	0.6672738	0.7676735
YPL133C	49.87144	-0.6633063	0.29471749	0.01303646	0.03650929
YPL134C	13.24552	0.8345815	0.5912346	0.03502363	0.08183819
YPL135W	27.61134	-0.6226229	0.32922479	0.03248814	0.07700612
YPL137C	248.6499	-0.5256526	0.17513501	0.001905987	0.007445566
YPL138C	215.5631	0.5846762	0.23724207	0.008685573	0.026061
YPL139C	26.31863	-0.1298204	0.3288633	0.655871	0.758532
YPL140C	80.95738	0.2889164	0.24359461	0.2056765	0.3280292
YPL141C	88.06391	0.9403437	0.1931912	3.71571e-07	4.944004e-06
YPL143W	273.0139	0.5181257	0.37393587	0.1039977	0.1939295
YPL144W	24.24926	-0.2931894	0.40422874	0.3806078	0.518307
YPL145C	488.8969	0.777441	0.21382325	0.0001281765	0.0007710838
YPL146C	574.3175	0.5285176	0.25027401	0.02356588	0.05904362
YPL147W	162.061	0.6884041	0.31853553	0.01531603	0.04162066
YPL148C	18.39183	-0.4566156	0.36031732	0.1418127	0.2473239
YPL149W	71.09647	-0.1076855	0.25348211	0.6486538	0.7527892
YPL150W	81.45453	-0.01404119	0.22739384	0.9479391	0.9736932
YPL151C	60.71092	-0.443248	0.30417598	0.1060511	0.1966754
YPL152W	232.9435	-1.046898	0.32389126	0.0002648128	0.001413108
YPL152W-A	0.09072875	0	0.94698692	1	NA
YPL153C	21.79226	0.5054964	0.36602977	0.1076101	0.1987764
YPL154C	255.4782	-0.3153767	0.27006994	0.2056776	0.3280292
YPL155C	38.34433	-0.1785651	0.31280602	0.5243919	0.6513747
YPL156C	424.5564	0.7169205	0.27703637	0.004760445	0.01599237
YPL157W	26.27015	0.3692869	0.38916744	0.2586296	0.391186
YPL158C	237.0708	1.096808	0.19083711	1.969157e-09	4.780893e-08
YPL159C	223.7215	0.9828523	0.25982013	4.306993e-05	0.0003034314
YPL160W	489.9236	-0.1379891	0.21291568	0.4961561	0.6282101
YPL161C	105.322	0.7230376	0.21123419	0.0003183272	0.001648161
YPL162C	11.24592	-1.363298	0.5476246	0.0006471683	0.003015666
YPL163C	27.11921	0.3944119	0.40264641	0.2373256	0.3666752
YPL164C	67.44837	0.765885	0.21817104	0.0002110088	0.001160324
YPL165C	19.86915	-1.523504	0.63539413	0.0004108946	0.002040743
YPL166W	28.52004	-0.2469538	0.29928347	0.3620809	0.5006856
YPL167C	403.8619	0.4524149	0.17109122	0.006330395	0.02010288
YPL168W	332.6677	-0.345184	0.26931165	0.1649675	0.2772509
YPL169C	40.86886	0.02637966	0.27260122	0.9163931	0.953963
YPL170W	185.274	0.6283456	0.23692848	0.004740192	0.01595791
YPL171C	33.58285	0.1693508	0.4101598	0.6153463	0.7257442
YPL172C	67.37789	-0.2020888	0.23980238	0.3696439	0.5080217
YPL173W	96.38531	0.3647374	0.26639236	0.1386706	0.2433224
YPL174C	144.3879	-0.2208666	0.17434223	0.1905913	0.3094759
YPL175W	25.76084	-0.8127257	0.36353164	0.009325865	0.02768233
YPL176C	141.3888	0.2032585	0.16548339	0.2059493	0.3282047
YPL177C	67.95676	-1.03343	0.32296546	0.0003083027	0.001604438
YPL178W	37.03626	-0.4519355	0.31184316	0.1060294	0.1966754
YPL179W	303.6875	-0.552342	0.16573408	0.000591979	0.00280087
YPL180W	278.1735	0.02334371	0.16102386	0.8815355	0.9321668
YPL181W	322.3684	0.659803	0.21828092	0.001428923	0.00585993
YPL183C	50.54666	-0.1985235	0.30059615	0.4653537	0.6006467
YPL183W-A	27.735	1.046549	0.44765631	0.003378334	0.01202545
YPL184C	58.36034	-0.7085094	0.2818386	0.005951647	0.0191294
YPL186C	639.0779	0.2807799	0.32742629	0.3334565	0.4709731
YPL187W	1.777656	-0.1856313	0.68191194	0.5855541	0.7006414
YPL188W	41.33865	-0.6800066	0.25430975	0.004025449	0.01385937
YPL189C-A	24.38327	-0.0500358	0.55903624	0.8925668	0.9386198
YPL189W	29.72798	-0.6186563	0.27973293	0.01573239	0.04245935
YPL190C	1266.216	0.5958875	0.24044631	0.008202524	0.02491834
YPL191C	43.85742	-0.3856735	0.28124714	0.1343707	0.2376937
YPL192C	102.1603	-6.693338	0.46287987	1.110338e-49	7.51822e-47
YPL193W	198.1394	1.169977	0.22298064	2.617745e-08	4.893417e-07
YPL194W	42.55803	0.2076371	0.26394495	0.3958354	0.5348605
YPL195W	393.3608	0.1986427	0.14559626	0.162861	0.2748477
YPL196W	160.2966	-0.7209767	0.3675713	0.02210102	0.05617839
YPL198W	134.4994	-0.5129105	0.4196669	0.1337805	0.2367872
YPL199C	51.85709	-0.459063	0.28153349	0.07489878	0.1496012
YPL200W	5.326168	0.0269973	0.66137087	0.9375075	0.9673176
YPL201C	94.14985	0.78924	0.56242608	0.04281981	0.09628927
YPL202C	13.00947	-0.5679621	0.44968848	0.1096331	0.2016613
YPL203W	21.85033	0.002790644	0.40249222	0.9933209	1
YPL204W	90.292	-0.8421605	0.23428277	0.000129309	0.0007763634
YPL206C	27.90171	0.6372556	0.45709644	0.07533324	0.1501303
YPL207W	191.9894	-0.4146968	0.21732013	0.0444752	0.09924272
YPL208W	35.2319	0.1013587	0.31538893	0.7195649	0.8091952
YPL209C	11.69319	0.2158728	0.40491975	0.5188638	0.647809
YPL210C	276.084	0.05760662	0.14936558	0.6929041	0.7891156
YPL211W	11.53145	0.2615352	0.44736565	0.4581927	0.5952723
YPL212C	345.6242	0.37802	0.27248242	0.1320388	0.2341124
YPL213W	30.46863	0.002437375	0.30602951	0.9929496	1
YPL214C	77.08574	-0.304838	0.30321431	0.2654029	0.3987587
YPL215W	24.20219	-1.121981	0.40621859	0.0008662414	0.003836392
YPL216W	70.62335	0.182851	0.22439867	0.3895086	0.5284206
YPL217C	698.4601	0.848471	0.24532883	0.0002111584	0.001160324
YPL218W	241.9735	-0.008565359	0.36775239	0.978318	0.9926524
YPL219W	78.37882	0.2954719	0.27758655	0.24648	0.3771151
YPL220W	767.9327	0.2175351	0.58496618	0.5574602	0.677941
YPL221W	227.5413	-0.9889902	0.23004955	4.833603e-06	4.503972e-05
YPL222W	26.21931	-0.08895672	0.33667863	0.7640786	0.8433789
YPL223C	9.76904	0.5230606	0.60841957	0.1704868	0.2840205
YPL224C	145.2658	-0.9700296	0.21143978	1.347884e-06	1.496748e-05
YPL225W	374.7768	-0.6437346	0.20512433	0.001003364	0.004345297
YPL226W	246.2728	0.2581683	0.23835792	0.249192	0.3802683
YPL227C	19.64643	-0.1670286	0.44004892	0.6327987	0.740026
YPL228W	106.6688	0.02087754	0.19106614	0.9095377	0.9489685
YPL229W	11.19417	0.01399963	0.42255037	0.967389	0.9863899
YPL230W	912.7622	0.2006553	0.30840182	0.4695264	0.6041583
YPL231W	692.0069	-0.3825944	0.3188217	0.1786441	0.2946299
YPL232W	96.09356	0.7257001	0.21412418	0.0003577631	0.001824442
YPL233W	25.35181	-0.1922149	0.28835603	0.4649669	0.600574
YPL234C	89.05583	0.09438018	0.34235125	0.7530517	0.8351405
YPL235W	184.0785	0.1648723	0.18449569	0.3540076	0.4916414
YPL236C	21.49441	-0.9898367	0.39762478	0.002875012	0.01054171
YPL237W	2262.054	0.7196814	0.20946754	0.0003058337	0.001595677
YPL239W	58.47918	0.7245985	0.29771301	0.007115889	0.02218119
YPL240C	11196.14	0.8293352	0.27358829	0.00096028	0.004182949
YPL241C	14.67742	-1.481526	0.50239121	0.0001139512	0.0007035652
YPL242C	229.2649	0.6285234	0.14630689	1.084933e-05	9.04457e-05
YPL243W	193.8622	-0.2928471	0.21093471	0.1451175	0.251807
YPL244C	29.50249	-0.06699063	0.30463323	0.8074299	0.8764656
YPL245W	158.7661	-0.1458136	0.25382262	0.5377054	0.6626444
YPL246C	29.50363	0.006295036	0.40507898	0.9849897	0.9969345
YPL247C	79.25893	0.08867619	0.36098172	0.7757275	0.8525308
YPL248C	55.13385	-0.3867717	0.3500242	0.2042243	0.3264844
YPL249C	208.9607	-0.05787256	0.17348965	0.7305009	0.8180214
YPL249C-A	241.5841	0.5705488	0.46418449	0.1133867	0.2067561
YPL250C	110.1084	-2.243348	0.65825076	1.466772e-06	1.61345e-05
YPL252C	3.902152	-0.6052608	0.67680745	0.113038	0.2063672
YPL253C	50.80153	0.1452171	0.23053988	0.5046261	0.6362904
YPL254W	52.1171	-0.3896668	0.2659737	0.1131431	0.2064803
YPL255W	15.84814	-0.03058218	0.34995935	0.9200495	0.9572787
YPL256C	203.1972	1.683412	0.28788406	1.030319e-10	3.357629e-09
YPL257W	96.96124	-2.369095	0.46292054	3.520062e-10	1.002395e-08
YPL257W-B	2.478487	-0.07835355	0.9765861	0.5389416	0.6632681
YPL258C	13.72177	-0.02395752	0.41322366	0.9435523	0.9707883
YPL259C	54.00124	-0.5477078	0.2506369	0.01909438	0.04972699
YPL260W	1048.87	0.7314836	0.15619092	1.478167e-06	1.620134e-05
YPL261C	2.504371	-0.1851774	0.64066229	0.6043361	0.7155283
YPL262W	193.6788	0.1733849	0.29641194	0.5191234	0.6478677
YPL263C	274.722	0.2701799	0.28574799	0.3007347	0.4373932
YPL264C	55.24696	-1.213121	0.36742208	0.0001162069	0.0007145963
