gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
Q0020	2846.323	-0.3125412	0.33701948	0.1351718	0.3330922
Q0045	4965.675	0.2209887	0.46885676	0.1712794	0.3845897
Q0050	97393.6	-0.03418132	0.22126385	0.84577	0.9323086
Q0055	9176.751	-0.2069563	0.23166352	0.2523627	0.4807732
Q0060	1104.39	-0.4789571	0.26956355	0.01668715	0.09169659
Q0065	3.97817	-0.2793576	0.46233581	0.1279438	0.3229866
Q0070	3004.823	-0.6981536	0.27758018	0.0008764838	0.01265709
Q0075	851.7303	-0.01042056	0.33397507	0.9567607	0.9878854
Q0080	0.2014902	0.005758515	0.50939497	0.8717659	NA
Q0085	107.7831	-0.4647685	0.36549654	0.03812053	0.1531355
Q0105	4.0624	-0.07425082	0.40518815	0.6636969	0.8281319
Q0110	237.5755	-0.9093065	0.26766397	1.954037e-05	0.0008100612
Q0115	2207.412	0.0381164	0.3380405	0.8426239	0.9302446
Q0120	1939.728	-0.7893474	0.2738066	0.0001875923	0.004068283
Q0130	21.20791	-0.2464074	0.45296369	NA	NA
Q0140	23.95531	-0.2247471	0.31151776	0.2642295	0.4940824
Q0158	122130.6	-0.5298653	0.27968124	0.009875283	0.06555203
Q0160	6.302405	-0.06648259	0.35430487	0.7261875	0.8628042
Q0250	47.40476	-0.7642193	0.32915417	0.001040955	0.01399851
Q0255	1065.918	-0.4413398	0.34689804	0.04447492	0.1702451
Q0275	14.37856	-0.1953916	0.38721888	0.3132519	0.5471775
Q0285	6.610505	-0.08708092	0.3623277	0.6450406	0.8170603
tA(UGC)Q	0.05580019	0	0.50874916	1	NA
tC(GCA)Q	0.5480629	0.008477683	0.50046337	0.8410466	NA
tD(GUC)Q	1.021843	-0.1573113	0.47830937	0.2220598	NA
tE(UUC)Q	1.161039	-0.1811448	0.49346154	0.1405784	NA
tF(GAA)Q	0.06227201	0	0.50874916	1	NA
tG(UCC)Q	1.055226	0.03847836	0.47968952	0.6412871	NA
tH(GUG)Q	0.2119417	-0.01152631	0.51096448	0.7485852	NA
tI(GAU)Q	0.2171207	0	0.50874916	1	NA
tK(UUU)Q	0.1307729	-0.003690197	0.50901339	0.9175735	NA
tL(UAA)Q	0.1292058	0	0.50874916	1	NA
tM(CAU)Q1	1.042296	-0.07516924	0.46060152	0.5390693	NA
tM(CAU)Q2	0.3276898	0	0.50874916	1	NA
tN(GUU)Q	0.1573409	0	0.50874916	1	NA
tP(UGG)Q	0.2139102	-0.00789171	0.50980637	0.8254527	NA
tQ(UUG)Q	0.8737209	0.04949158	0.47524293	0.5970427	NA
tR(ACG)Q2	0.1609926	-0.003690197	0.50901339	0.9175735	NA
tR(UCU)Q1	0.0794596	0	0.50874916	1	NA
tS(GCU)Q1	0.1058768	0.001032397	0.50876979	0.9768945	NA
tS(UGA)Q2	0.1935475	0	0.50874916	1	NA
tT(UAG)Q2	7.791433	-0.02245594	0.38807229	0.8987321	0.9548246
tT(UGU)Q1	0.2787629	0.003387498	0.487066	0.9562963	NA
tV(UAC)Q	0.3307121	0.003467853	0.48673838	0.9557517	NA
tW(UCA)Q	0.1226141	0	0.50874916	1	NA
tY(GUA)Q	1.067754	-0.05999892	0.45241638	0.6429806	NA
YAL001C	342.4394	0.06519572	0.13798522	0.6059417	0.7910473
YAL002W	165.9709	-0.03222671	0.12963752	0.7882642	0.8980524
YAL003W	339.878	0.5132786	0.30420545	0.01607129	0.0896872
YAL005C	3393.312	-0.2235594	0.29487892	0.2613341	0.4903233
YAL007C	89.64924	0.3960452	0.23705976	0.03241749	0.1398105
YAL008W	69.48535	-0.7923543	0.33377584	0.0007939137	0.01187728
YAL009W	8.411219	-0.1308519	0.33937375	0.5041947	0.7173855
YAL010C	17.28728	-0.1108109	0.2751127	0.5645615	0.7581397
YAL011W	282.2382	0.2189544	0.18448566	0.1642137	0.3763973
YAL012W	169.7128	0.5103537	0.40286123	0.02800253	0.1281137
YAL013W	325.0917	0.1912784	0.19193593	0.2367476	0.4636054
YAL014C	22.49004	0.2397157	0.28145566	0.2236216	0.4493076
YAL015C	31.47649	0.282684	0.23513683	0.1223477	0.3135353
YAL016W	194.7224	0.07758326	0.24298317	0.6730584	0.8330835
YAL017W	129.0201	-0.3667735	0.21123105	0.03343342	0.1420374
YAL018C	2.240482	-0.02538721	0.40504555	0.8794421	0.9482166
YAL019W	325.8194	0.2343549	0.18822334	0.1419471	0.3443573
YAL020C	50.80176	0.1952251	0.27808398	0.3165612	0.5511782
YAL021C	21.4639	-0.5534812	0.33431911	0.01336536	0.08002669
YAL022C	39.69683	-0.05605432	0.22755392	0.7532254	0.8771557
YAL023C	84.96818	0.2915931	0.26529535	0.1329145	0.3293944
YAL024C	153.5868	-0.07311945	0.20242764	0.6617323	0.8270297
YAL025C	154.6554	0.3911612	0.30233967	0.0595868	0.2048065
YAL026C	95.26013	0.4249379	0.19812686	0.010276	0.06769637
YAL027W	19.41847	-0.1217094	0.28696535	0.5314465	0.7380663
YAL028W	51.21559	-0.2432851	0.21012688	0.155624	0.3650395
YAL029C	182.0925	0.4112849	0.18286382	0.008581129	0.05968769
YAL030W	47.07856	0.3799605	0.22286555	0.03315957	0.141641
YAL031C	72.69033	0.2244308	0.22985106	0.2129996	0.4364888
YAL032C	16.1824	0.2463706	0.29268601	0.2169328	0.4421367
YAL033W	55.26044	-0.7874625	0.28920577	0.00030857	0.005883534
YAL034C	82.95345	-0.7258534	0.48681589	0.005609913	0.04519796
YAL034W-A	15.97408	-0.3406061	0.34665541	0.1083818	0.2934157
YAL035W	3709.441	0.4979922	0.21685207	0.004752	0.04005351
YAL036C	95.42041	0.3699359	0.30092069	0.07306391	0.2319018
YAL037C-A	0.1208641	-0.003690197	0.50901339	0.9175735	NA
YAL037W	6.126763	-1.051397	0.57238154	0.0005771976	0.009532364
YAL038W	365.1598	-0.007103028	0.28419038	0.9705718	0.992195
YAL039C	58.60582	0.507797	0.31843231	0.0193597	0.1002319
YAL040C	194.996	0.1594211	0.18928416	0.3195808	0.5540391
YAL041W	115.5312	-0.06295911	0.16139663	0.6598272	0.8263434
YAL042W	28.73394	-0.04678108	0.25597642	0.8029121	0.9057657
YAL043C	136.438	0.5196522	0.24926507	0.006960795	0.05236924
YAL044C	59.84935	0.3045042	0.35278094	0.1460603	0.3498787
YAL044W-A	18.16395	0.2435236	0.31191143	0.2287444	0.4533532
YAL046C	8.80192	0.2949365	0.41637527	0.1454875	0.3494683
YAL047C	40.58867	0.07446502	0.23040381	0.6781675	0.8340571
YAL048C	53.38285	-0.2282111	0.22602082	0.2013822	0.4206762
YAL049C	38.99791	-0.01062789	0.24386879	0.9539163	0.9862853
YAL051W	105.3755	-0.2158431	0.18463251	0.1705267	0.384016
YAL053W	167.6226	0.01132481	0.18993647	0.9437534	0.9802681
YAL054C	64.18256	0.1060649	0.35084049	0.5821482	0.7746095
YAL055W	324.736	0.3641247	0.20261213	0.0300576	0.1345856
YAL056W	158.0237	0.2583983	0.23056048	0.1529705	0.3614588
YAL058W	24.58468	-0.3050875	0.31980212	0.1400614	0.3414941
YAL059W	48.00991	0.1298499	0.25401608	0.4890337	0.705533
YAL060W	225.1576	-0.08281883	0.31468386	0.6712322	0.8320767
YAL061W	146.7188	-0.03508963	0.31018868	0.8565633	0.9372198
YAL062W	51.9776	0.08505347	0.31799796	0.6629081	0.8277306
YAL063C	189.8724	0.08369613	0.31215802	0.6680249	0.8309744
YAL063C-A	0.4435201	0.00802029	0.47588664	0.9256089	NA
YAL064C-A	4.38771	0.07954176	0.46053794	0.5196434	0.7274769
YAL064W	0.5115588	0.03692424	0.47599918	0.6795162	NA
YAL064W-B	7.493571	-0.1319729	0.34424484	0.4995454	0.7144402
YAL065C	94.14755	2.368815	0.55446595	1.82587e-09	6.545208e-07
YAL067C	13.06142	-0.2498565	0.36553575	0.2203655	0.445261
YAL067W-A	0.3330339	0.02315146	0.49665908	0.6409932	NA
YAL068C	0.9450379	-0.06627436	0.46937374	0.5383892	NA
YAR002C-A	73.73389	0.2805176	0.23980765	0.1291003	0.3244277
YAR002W	40.81833	0.1789041	0.20387197	0.2869518	0.5192055
YAR003W	65.56562	-0.1949078	0.21262216	0.2581418	0.4867315
YAR007C	40.81796	0.05240326	0.25527403	0.7796326	0.8914822
YAR008W	24.20052	-0.2576535	0.29013989	0.1964462	0.4138944
YAR009C	4.994831	-0.04443999	0.45990577	0.7044698	0.8480914
YAR010C	0.09346285	0	0.50874916	1	NA
YAR014C	148.9108	0.109462	0.17257836	0.4662797	0.686189
YAR015W	38.50924	-0.03928601	0.35986424	0.833936	0.9236652
YAR018C	10.9802	-0.2242529	0.3488812	0.2678898	0.4978715
YAR019C	56.9857	-0.336032	0.27429617	0.08959537	0.2632566
YAR020C	0.2682632	0.001064068	0.50791454	0.9765033	NA
YAR023C	28.43356	0.08886362	0.2615596	0.6385247	0.8140522
YAR027W	17.17666	-0.3724168	0.42508539	0.08204009	0.2497264
YAR028W	7.697774	-0.5208143	0.44025181	0.02662225	0.1243188
YAR029W	0.4146428	-0.003952422	0.48200153	0.9566861	NA
YAR031W	10.62299	-0.1148205	0.31776113	0.5584749	0.7539534
YAR033W	6.86936	0.1207937	0.40703002	0.4915711	0.7073357
YAR035C-A	0.0765584	0	0.50874916	1	NA
YAR035W	43.35165	-0.5548196	0.38705266	0.01803029	0.09642498
YAR042W	604.0617	0.3802784	0.15040248	0.004815979	0.04036943
YAR050W	372.2482	0.2434738	0.3211074	0.2309239	0.4562132
YAR061W	94.53537	-1.374819	0.43959604	1.021667e-05	0.0005098951
YAR064W	0.685083	-0.01916371	0.48225979	0.7945085	NA
YAR066W	0.4196427	-0.01695218	0.51388115	0.6395614	NA
YAR068W	2.573542	-0.2299767	0.44530331	0.197771	0.4158787
YAR071W	9.260818	0.1600302	0.38223036	0.4008587	0.6283355
YBL001C	1273.466	0.1969829	0.25104274	0.2940303	0.5272638
YBL002W	26.71881	-1.238173	0.52537051	0.0001087753	0.002761985
YBL003C	167.2104	-1.506957	0.30579226	7.632286e-09	1.937965e-06
YBL004W	458.4792	-0.08369625	0.19653472	0.6100194	0.794159
YBL005W	74.14233	-0.2128857	0.2363038	0.2439167	0.4730707
YBL005W-B	353.438	-0.5544831	0.23994631	0.003323508	0.0311113
YBL006C	41.06623	0.1056936	0.23392555	0.5590733	0.7540931
YBL007C	1227.035	-0.004920104	0.1522855	0.9713128	0.9923185
YBL008W	41.26088	0.0107101	0.21383157	0.9504912	0.9837455
YBL008W-A	1.749137	-0.06616519	0.4441471	0.6355795	0.8118259
YBL009W	20.97454	-0.1613782	0.28234889	0.4074674	0.6343962
YBL010C	48.9875	0.3130047	0.27499209	0.113025	0.2997278
YBL011W	641.2446	0.1630547	0.1598715	0.2505289	0.4788968
YBL013W	16.05201	0.02643281	0.26501331	0.8890377	0.9514921
YBL014C	86.62602	0.1827946	0.17178801	0.2219889	0.4473848
YBL015W	163.0722	0.03174892	0.2450194	0.8632269	0.9403833
YBL016W	15.59082	-0.7200377	0.3881552	0.00364372	0.03314154
YBL017C	486.1746	-0.0001734104	0.16884356	0.9990647	1
YBL018C	25.24196	-0.1786291	0.33030241	0.3705388	0.6037509
YBL019W	33.64309	-0.3703236	0.29016355	0.06896837	0.2236792
YBL020W	77.89045	-0.1667927	0.21414002	0.3349073	0.5685027
YBL021C	4.675665	0.2442025	0.39865218	0.2178538	0.4432785
YBL022C	410.089	0.08068567	0.1408343	0.5300567	0.7369759
YBL023C	141.2786	-0.06513532	0.21872768	0.7092742	0.8521919
YBL024W	389.0724	0.360652	0.23054552	0.04727709	0.1766441
YBL025W	6.376231	0.03607557	0.35334544	0.8485943	0.9335896
YBL026W	15.59394	-0.1072899	0.31294077	0.5839969	0.7755505
YBL027W	372.7926	0.3491715	0.31090894	0.09263488	0.2688176
YBL028C	448.9271	-0.1157286	0.28711292	0.5515497	0.7510816
YBL029C-A	40.72234	0.2203397	0.34262843	0.276033	0.5071284
YBL029W	124.3666	-0.3342911	0.20427137	0.04745089	0.1770687
YBL030C	129.8992	-0.6177026	0.2883045	0.003494657	0.0323163
YBL031W	12.03667	0.1313812	0.32097081	0.5047107	0.7173855
YBL032W	59.7144	-0.1528201	0.28020175	0.431342	0.6538625
YBL033C	29.10572	-0.1220879	0.25698221	0.5169902	0.7262652
YBL034C	209.2005	0.05987978	0.21212733	0.7273776	0.8629437
YBL035C	73.35337	-0.1225215	0.23031198	0.4952386	0.7107855
YBL036C	9.633805	-0.04680721	0.32493696	0.8090385	0.9088961
YBL037W	81.91718	-0.3611488	0.20335779	0.03182923	0.1387463
YBL038W	108.7122	0.7246413	0.22293193	7.641063e-05	0.002165797
YBL039C	228.556	0.2058248	0.27894113	0.2921932	0.5260341
YBL039W-B	159.398	1.43533	0.31464774	4.760052e-08	8.287931e-06
YBL040C	694.8414	-0.1761265	0.249234	0.3458662	0.578347
YBL041W	150.1124	0.3879123	0.1462879	0.003275332	0.0307075
YBL042C	66.94461	0.8312935	0.33550578	0.0005026024	0.008531641
YBL043W	20.50997	-0.315713	0.37791951	0.1335599	0.3302923
YBL044W	4.064551	0.08393841	0.37325828	0.6511492	0.8210435
YBL045C	132.0105	-0.107404	0.21499806	0.5351081	0.7409563
YBL046W	77.92877	0.0401343	0.24036901	0.8262646	0.9200257
YBL047C	675.1646	-0.1054301	0.14738273	0.428858	0.652061
YBL048W	654.4319	0.3962142	0.36474959	0.06951496	0.2248656
YBL049W	33.45159	-0.5440756	0.43807211	0.02217908	0.1097963
YBL050W	66.29337	-0.08271097	0.30497983	0.6714671	0.8321985
YBL051C	95.74709	0.1279809	0.1759455	0.4007992	0.6283355
YBL052C	383.9495	0.266835	0.19509213	0.1026487	0.2839333
YBL054W	43.03708	-0.0486908	0.29753569	0.8018283	0.9051268
YBL055C	24.16985	-0.7809445	0.39322093	0.002050574	0.02215637
YBL056W	243.3089	0.1666296	0.16904684	0.2600529	0.4894262
YBL057C	47.20573	0.4271485	0.28941122	0.03757755	0.1518552
YBL058W	205.8251	0.2778726	0.1774095	0.06951867	0.2248656
YBL059C-A	246.7067	-0.2487786	0.23630077	0.1741743	0.388371
YBL059W	31.33918	0.1846923	0.26005823	0.3316276	0.564508
YBL060W	81.35897	0.05684444	0.18130296	0.7148322	0.8544424
YBL061C	377.2897	-0.06633578	0.18313413	0.6719577	0.8326373
YBL063W	143.6328	0.08580805	0.20515021	0.6105521	0.7946827
YBL064C	447.5942	0.1013386	0.24609613	0.5838941	0.7755505
YBL066C	225.6709	0.002291573	0.18126692	0.9882469	1
YBL067C	464.0835	-0.1240501	0.1408661	0.3342425	0.5676905
YBL068W	29.44343	0.1613746	0.31535157	0.4158486	0.6417556
YBL069W	26.62077	-0.1989826	0.26997053	0.3029232	0.536476
YBL071C	6.908014	-0.2227552	0.38427051	0.2608439	0.4899318
YBL071C-B	0.2894076	0.009706674	0.50044631	0.819305	NA
YBL071W-A	3.989455	-0.01802858	0.37394353	0.9212244	0.9675873
YBL072C	410.1082	0.5892069	0.41110039	0.01443803	0.0844389
YBL074C	71.27913	-0.2179883	0.19654989	0.1843911	0.4000282
YBL075C	344.9761	0.2554271	0.36037352	0.2122844	0.4353533
YBL076C	476.0889	0.04349403	0.17697514	0.7761872	0.8899364
YBL078C	100.2721	0.03706672	0.26667172	0.8452013	0.9322456
YBL079W	267.8612	0.355606	0.1705002	0.01674152	0.09182973
YBL080C	24.45337	-0.6227371	0.33880867	0.006474895	0.04982072
YBL081W	17.60377	0.4977942	0.39438231	0.03065778	0.1360304
YBL082C	33.50379	0.09321334	0.32299536	0.6330291	0.8099264
YBL084C	58.87427	-0.4763251	0.21367136	0.006335891	0.04899006
YBL085W	291.4423	-0.3224163	0.22614033	0.07235046	0.2308396
YBL086C	231.3236	-0.03252996	0.34171051	0.8649545	0.9415922
YBL087C	126.3357	0.4349267	0.43298116	0.05124711	0.1862687
YBL088C	296.4591	-0.3174718	0.13286526	0.009273594	0.06300254
YBL089W	72.80439	-0.5321709	0.20234035	0.001602266	0.01881351
YBL090W	14.40377	-0.06250204	0.3297995	0.7468897	0.8742885
YBL091C	622.1755	0.7835117	0.23656147	4.577139e-05	0.001507734
YBL091C-A	30.96099	-0.5004478	0.28520549	0.01535397	0.08739692
YBL092W	690.3767	0.8544752	0.50893197	0.002164653	0.02311634
YBL093C	104.7602	-0.003479345	0.22926252	0.984481	0.9995713
YBL095W	44.93626	0.07210691	0.223022	0.6829252	0.8371246
YBL097W	256.5823	-0.1162671	0.20925601	0.4953571	0.7107855
YBL098W	65.94447	-0.02539986	0.26829262	0.8937164	0.9533916
YBL099W	447.6802	0.869531	0.27407586	5.063111e-05	0.001628161
YBL100W-B	16.94394	-0.02837256	0.34179311	0.8820223	0.9493655
YBL100W-C	0.6525367	-0.07674286	0.4748013	0.453101	NA
YBL101C	219.4754	-0.08433267	0.16165171	0.5559021	0.7533069
YBL102W	23.82501	-0.3838759	0.28846981	0.05941291	0.2046706
YBL103C	104.5611	-0.09325771	0.19172864	0.5636693	0.7574423
YBL104C	156.0059	0.1269222	0.18338109	0.4182021	0.6438918
YBL105C	267.2123	-0.5940738	0.17360986	8.568286e-05	0.002320673
YBL106C	45.5813	-0.598951	0.26954636	0.003215088	0.03042352
YBL107C	76.00681	-0.09951418	0.21659637	0.5670664	0.7604979
YBL108C-A	0.1514121	-0.003690197	0.50901339	0.9175735	NA
YBL111C	32.60253	-0.7502036	0.57230671	0.004367815	0.03759529
YBL112C	1.090986	0.01794465	0.43923823	0.8977459	NA
YBL113C	86.56154	0.640828	0.23561983	0.0006666905	0.01067614
YBR001C	247.313	0.6345858	0.22991681	0.0006122491	0.009896674
YBR002C	90.72077	-0.4976825	0.20752672	0.003670489	0.03333526
YBR003W	51.92395	0.02513548	0.22208445	0.8864695	0.9509202
YBR004C	116.1163	-0.2096814	0.24865282	0.2624793	0.4918661
YBR005W	18.67795	-1.042802	0.44275345	0.0002678721	0.005402229
YBR006W	56.55904	-0.6020151	0.35840099	0.0096428	0.0647172
YBR007C	220.7198	0.1830085	0.2037873	0.2759399	0.5071284
YBR008C	63.20602	0.1781101	0.21169249	0.3000319	0.5335263
YBR009C	132.685	-1.66527	0.48865785	1.47379e-06	0.0001181747
YBR010W	134.1459	-1.0901	0.39836119	8.506035e-05	0.002314097
YBR011C	135.809	1.257035	0.49369102	6.904811e-05	0.002022977
YBR012W-B	145.4674	0.02258387	0.45222781	0.8566318	0.9372198
YBR013C	31.92051	-0.419758	0.30324278	0.04468774	0.1705242
YBR014C	31.62288	0.1300899	0.23939403	0.4772775	0.69632
YBR015C	54.29436	0.08893768	0.220825	0.612644	0.7967248
YBR016W	213.9299	0.5108721	0.2961356	0.01524654	0.08707866
YBR017C	253.8332	0.5270172	0.1711239	0.000413849	0.007417635
YBR018C	2.18848	-0.09035443	0.40272035	0.6032577	0.7894036
YBR019C	8.942577	0.002246165	0.31999214	0.9907405	1
YBR021W	22.31023	-0.1547934	0.31012096	0.43386	0.6561305
YBR022W	30.29158	-1.06372	0.36663563	5.836854e-05	0.001805573
YBR023C	81.51901	-0.2115395	0.2481288	0.257891	0.486409
YBR024W	160.7813	1.11187	0.21160108	2.628297e-09	8.00842e-07
YBR025C	780.2726	0.1534544	0.17255674	0.3069216	0.5405723
YBR026C	56.65211	0.1694548	0.29023374	0.3880986	0.6183197
YBR027C	66.99877	0.09189243	0.24759933	0.620163	0.8015426
YBR028C	15.35713	-0.1936607	0.28328021	0.3229407	0.5562467
YBR029C	96.85308	-0.3178466	0.24045905	0.0867556	0.2582269
YBR030W	83.07708	1.180397	0.30676941	1.573624e-06	0.0001245411
YBR031W	292.1394	0.5941077	0.45906495	0.01515214	0.08678302
YBR032W	5.153487	0.5209145	0.5542312	0.01635411	0.09068419
YBR033W	82.76738	0.2957649	0.25274726	0.1194285	0.3091748
YBR034C	45.8799	0.3446313	0.26915965	0.07955765	0.2450485
YBR035C	82.91147	0.4809967	0.27074958	0.01649972	0.09107723
YBR036C	83.69328	-0.5739962	0.23043788	0.001857969	0.0207595
YBR037C	79.69064	0.07120467	0.21982106	0.6844106	0.8373415
YBR038W	337.5351	0.6317947	0.22181826	0.000475667	0.008188459
YBR039W	123.4841	-0.6403166	0.34027509	0.005390173	0.04398288
YBR040W	3.384059	-0.1906455	0.39838018	0.315421	0.549507
YBR041W	133.8251	-0.7572128	0.20407241	1.167163e-05	0.0005600545
YBR042C	48.68463	-0.2680784	0.28397552	0.1768017	0.3917926
YBR043C	86.26194	-0.3608178	0.21887737	0.04066985	0.1591897
YBR044C	84.24669	-0.1461837	0.17659523	0.3384287	0.5714998
YBR045C	31.46305	-0.3152207	0.29260738	0.1189907	0.3083032
YBR046C	79.50087	-0.000483136	0.25111079	0.9979278	1
YBR047W	13.74878	-0.3454804	0.35456035	0.1050247	0.2883372
YBR048W	242.7114	0.4216617	0.25921508	0.03040589	0.135695
YBR049C	211.4875	0.48388	0.19564626	0.003250567	0.03057214
YBR050C	240.5181	0.1888798	0.32815673	0.345317	0.5782803
YBR052C	515.0375	0.590645	0.22013323	0.0009846809	0.01342426
YBR053C	56.85922	-0.1171799	0.24491998	0.5259984	0.7333412
YBR054W	167.4795	-1.409877	0.37172285	1.090239e-06	9.357626e-05
YBR055C	258.8342	-0.09168382	0.15776948	0.5142405	0.723236
YBR056W	153.4382	0.2464856	0.22863284	0.1706153	0.384016
YBR056W-A	21.50016	-0.661773	0.526325	0.008744474	0.06041349
YBR057C	112.2782	0.1506779	0.14805173	0.2596714	0.4890104
YBR058C	124.8109	0.2823639	0.15826184	0.04458686	0.1703641
YBR058C-A	28.58024	-0.5182039	0.35738168	0.02231534	0.1103812
YBR059C	138.5646	-0.1533803	0.19277164	0.3440733	0.5769903
YBR060C	81.47913	0.1366695	0.20689653	0.4198733	0.6449982
YBR061C	10.26447	-0.2095603	0.31463353	0.2966237	0.5304063
YBR062C	38.15586	0.232339	0.24434032	0.2114485	0.4344563
YBR063C	26.07291	0.336681	0.33955896	0.110893	0.2961958
YBR065C	99.25661	0.1847582	0.24035106	0.3150932	0.54925
YBR066C	114.4799	-0.004178347	0.22341362	0.981122	0.9978233
YBR067C	1405.866	0.7055247	0.42256963	0.005331683	0.04372984
YBR068C	1311.286	-0.05993562	0.22483234	0.7352278	0.8674692
YBR069C	432.075	-0.04173017	0.23912294	0.8190761	0.9150229
YBR070C	57.17837	0.1101495	0.25378856	0.5566572	0.7533069
YBR071W	53.60125	-0.4404805	0.29432903	0.03367125	0.1421001
YBR072C-A	0.3595049	-0.04721482	0.48680694	0.5103209	NA
YBR072W	2111.268	0.2919141	0.38653379	0.1583105	0.3688477
YBR073W	70.93557	-0.4023863	0.23860662	0.03042739	0.135695
YBR074W	116.9597	0.1518128	0.19308595	0.3495369	0.5827368
YBR076W	8.717412	-0.1161416	0.3174297	0.5540732	0.7525603
YBR077C	52.293	-0.9655519	0.30912656	4.104645e-05	0.001413204
YBR078W	228.5812	-0.04533425	0.27135363	0.8121988	0.9108464
YBR079C	486.9209	0.3326065	0.19744869	0.04370731	0.1677282
YBR080C	137.8747	-0.01700875	0.1668817	0.9076768	0.9594766
YBR081C	538.1058	0.07858514	0.13511517	0.5268861	0.7339072
YBR082C	105.8497	-0.1880733	0.25775294	0.3213254	0.5551905
YBR083W	129.6874	-0.4493226	0.22465377	0.01250264	0.07588757
YBR084C-A	248.5072	0.3780621	0.29760295	0.06633148	0.2181457
YBR084W	123.3145	0.05859962	0.21966844	0.7378687	0.8692387
YBR085C-A	164.282	-1.144145	0.59666828	0.0003116246	0.005916013
YBR085W	5.154729	-0.5299599	0.53730088	0.01809606	0.09648066
YBR086C	528.0297	0.08584368	0.18102179	0.5806854	0.7737521
YBR087W	59.98345	-0.6633127	0.29973037	0.002301496	0.02409848
YBR088C	30.617	0.299468	0.39108608	0.1488117	0.3547959
YBR089C-A	64.2876	-0.06296755	0.19804631	0.7025287	0.8468636
YBR090C	88.36707	-0.1558019	0.23721015	0.3932364	0.6229184
YBR091C	21.08647	0.5888391	0.41609229	0.01471315	0.08547373
YBR092C	17.73748	0.05908806	0.31867131	0.7611077	0.8811027
YBR093C	12.2771	-0.2250878	0.42419524	0.2285651	0.4532626
YBR094W	97.86891	-0.1294995	0.17083233	0.3851919	0.6152974
YBR095C	172.8678	-0.3414348	0.18044971	0.02755396	0.1268231
YBR096W	68.14106	-0.6738685	0.26677829	0.0009682814	0.01333735
YBR097W	138.9658	-0.397573	0.22313956	0.02605942	0.1224083
YBR098W	66.92323	-0.1508744	0.19150294	0.3499255	0.5830751
YBR101C	685.1763	-0.1221207	0.30354533	0.5335236	0.740076
YBR102C	81.6789	-0.1129084	0.19826626	0.4938603	0.7093058
YBR103W	63.98657	0.3735701	0.27817449	0.06207722	0.2095531
YBR104W	72.49022	-0.3031272	0.29104632	0.1322348	0.3286455
YBR105C	93.77291	-0.2418216	0.28977343	0.2238397	0.4495472
YBR106W	58.20726	0.1435716	0.30170603	0.4655973	0.6856815
YBR107C	6.596827	-0.308541	0.36195427	0.141779	0.3440864
YBR108W	92.15899	-0.02366664	0.2091118	0.8894935	0.9516456
YBR109C	21.70643	-0.1744242	0.26927779	0.3646989	0.5988492
YBR110W	67.67789	-0.3106846	0.22405875	0.08155332	0.2486173
YBR111C	106.0258	0.6831053	0.2218014	0.0001706049	0.003794401
YBR111W-A	9.718003	-0.3009778	0.3552905	0.1502852	0.3569128
YBR112C	207.9218	-0.1038374	0.22647611	0.5597495	0.7543374
YBR114W	364.6339	0.2925389	0.16293277	0.04181925	0.1622193
YBR115C	104.2625	0.02023862	0.18226988	0.8968755	0.9543495
YBR117C	112.1933	0.06263345	0.31314434	0.747554	0.8745622
YBR118W	706.2313	0.7395963	0.69835697	0.001746362	0.01989221
YBR119W	155.2162	-0.2990913	0.18251439	0.05553135	0.1958266
YBR120C	130.9537	-0.04176223	0.19715605	0.7994766	0.9045973
YBR121C	990.2611	0.5952367	0.27458866	0.003737317	0.03374105
YBR122C	373.657	0.4969484	0.15210718	0.0002600302	0.00528208
YBR123C	323.5946	0.3789782	0.16454548	0.008814461	0.06076394
YBR125C	54.85152	-0.07906538	0.23219009	0.6607207	0.8267927
YBR126C	432.0818	-0.01345945	0.24447065	0.9417176	0.9790232
YBR126W-A	93.17302	0.4962262	0.2722658	0.01383356	0.08203045
YBR127C	83.60599	-0.07773368	0.23291595	0.6665421	0.8299119
YBR128C	133.698	-0.02500263	0.20770411	0.8828445	0.9493655
YBR129C	97.74599	0.01458564	0.18983888	0.9275732	0.9700979
YBR130C	118.4427	0.07424782	0.19328262	0.6474399	0.8185682
YBR131W	41.5453	-0.2918917	0.23096659	0.107396	0.2920443
YBR132C	169.0498	-0.001175673	0.29345134	0.9951499	1
YBR133C	100.4785	0.1940047	0.20265755	0.246544	0.4762775
YBR135W	19.08097	0.36197	0.27663403	0.06948937	0.2248656
YBR136W	109.3659	-0.4439968	0.20738188	0.009354764	0.0634126
YBR137W	19.00577	0.3124985	0.38657113	0.1358716	0.3342758
YBR138C	67.92598	0.09234095	0.22216414	0.6003028	0.7872274
YBR139W	151.9951	-1.228278	0.28134448	1.665365e-07	2.159305e-05
YBR140C	571.9465	0.05433988	0.14290798	0.676069	0.8337084
YBR141C	23.9283	-0.3484787	0.33087175	0.09855848	0.2767813
YBR142W	526.5618	0.4112674	0.24775254	0.03039444	0.135695
YBR143C	147.4391	0.1462158	0.2156127	0.3995699	0.6274987
YBR144C	5.109752	-0.3821503	0.41022313	0.07834152	0.2424648
YBR145W	57.06034	-0.09613686	0.27802592	0.6176712	0.7998031
YBR146W	55.26599	0.3171857	0.20991638	0.06443447	0.2142237
YBR147W	155.6888	0.4281148	0.33148644	0.04747789	0.1770687
