gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
Q0020	2846.323	-1.120311	0.41907129	0.0001321372	0.001864099
Q0045	4965.675	-0.05306573	0.50297799	0.7991367	0.8997256
Q0050	97393.6	-0.9144863	0.25769755	4.423992e-05	0.0007927488
Q0055	9176.751	-1.61033	0.29354746	2.991002e-11	2.06645e-08
Q0060	1104.39	-1.404737	0.29887283	1.213829e-08	1.509518e-06
Q0065	3.97817	-0.1077316	0.43325897	0.6773466	0.8234455
Q0070	3004.823	0.588698	0.34640158	0.0263641	0.09314317
Q0075	851.7303	-1.317387	0.41802503	8.611253e-06	0.000229766
Q0080	0.2014902	0	0.62050229	1	NA
Q0085	107.7831	-1.42464	0.46796296	5.11836e-06	0.0001522773
Q0105	4.0624	-0.6407824	0.5314695	0.01549134	0.0646044
Q0110	237.5755	-0.7625803	0.24057351	0.0003372637	0.003854973
Q0115	2207.412	-0.6032418	0.42516379	0.02985525	0.1027553
Q0120	1939.728	-0.3066173	0.24141253	0.1505465	0.315716
Q0130	21.20791	-0.2103068	0.52674972	NA	NA
Q0140	23.95531	-0.9150342	0.39962396	0.001281654	0.010283
Q0158	122130.6	-1.523748	0.31146899	1.580627e-09	2.520087e-07
Q0160	6.302405	-0.3752306	0.39953761	0.1652929	0.3379781
Q0250	47.40476	-0.3513233	0.33580065	0.1762159	0.3544842
Q0255	1065.918	-1.008637	0.3868043	0.000357586	0.004028025
Q0275	14.37856	-0.2503543	0.36644465	0.34664	0.5553742
Q0285	6.610505	-0.167942	0.41031453	0.5267544	0.7126098
tA(UGC)Q	0.05580019	-0.01021155	0.6229292	0.847678	NA
tC(GCA)Q	0.5480629	0	0.59835959	1	NA
tD(GUC)Q	1.021843	-0.3516941	0.58722521	0.04790703	0.1452394
tE(UUC)Q	1.161039	-0.2925554	0.57043357	0.08569787	0.2153215
tF(GAA)Q	0.06227201	0	0.62050229	1	NA
tG(UCC)Q	1.055226	-0.05369759	0.56141188	0.6248673	0.7861196
tH(GUG)Q	0.2119417	0.003862922	0.62084784	0.9419458	NA
tI(GAU)Q	0.2171207	0	0.62050229	1	NA
tK(UUU)Q	0.1307729	0	0.62050229	1	NA
tL(UAA)Q	0.1292058	-0.01021155	0.6229292	0.847678	NA
tM(CAU)Q1	1.042296	-0.571976	0.82530263	0.004456539	0.02565811
tM(CAU)Q2	0.3276898	0	0.62050229	1	NA
tN(GUU)Q	0.1573409	0.01425336	0.62433651	0.7898265	NA
tP(UGG)Q	0.2139102	0	0.62050229	1	NA
tQ(UUG)Q	0.8737209	0.02840921	0.55177243	0.8224422	0.91239
tR(ACG)Q2	0.1609926	-0.00316258	0.62073384	0.9524513	NA
tR(UCU)Q1	0.0794596	-0.01021155	0.6229292	0.847678	NA
tS(GCU)Q1	0.1058768	0.003862922	0.62084784	0.9419458	NA
tS(UGA)Q2	0.1935475	0.00901079	0.62213688	0.8654647	NA
tT(UAG)Q2	7.791433	0.2316124	0.45050678	0.3653302	0.5727744
tT(UGU)Q1	0.2787629	-0.03097623	0.57336436	0.7162683	NA
tV(UAC)Q	0.3307121	0.01199009	0.57094308	0.8890436	NA
tW(UCA)Q	0.1226141	0	0.62050229	1	NA
tY(GUA)Q	1.067754	-0.3203854	0.56845018	0.07485105	0.1958319
YAL001C	342.4394	-0.01997628	0.1432268	0.8844325	0.9444275
YAL002W	165.9709	-0.2628234	0.14118012	0.0525358	0.1539433
YAL003W	339.878	-0.02260607	0.28875205	0.925052	0.9706969
YAL005C	3393.312	0.3151856	0.32566064	0.2186152	0.4102401
YAL007C	89.64924	0.242629	0.22891683	0.2365365	0.4345004
YAL008W	69.48535	-0.5588748	0.3023567	0.02403723	0.0874567
YAL009W	8.411219	0.3272088	0.44823805	0.2103054	0.3991694
YAL010C	17.28728	-0.4281471	0.34208651	0.1025487	0.243656
YAL011W	282.2382	0.820143	0.20457816	1.181242e-05	0.0002907184
YAL012W	169.7128	0.1976612	0.37092328	0.457591	0.6583297
YAL013W	325.0917	0.40987	0.20693273	0.03022312	0.1037699
YAL014C	22.49004	-0.1536742	0.32066755	0.5449813	0.7270314
YAL015C	31.47649	0.05446452	0.25500712	0.8060923	0.9044747
YAL016W	194.7224	-0.2999543	0.27951065	0.2033118	0.3901253
YAL017W	129.0201	-0.03748512	0.21415599	0.8472961	0.9257577
YAL018C	2.240482	-0.2546491	0.50221018	0.258024	0.4612831
YAL019W	325.8194	0.6265267	0.20086522	0.0006802499	0.006366155
YAL020C	50.80176	0.5218389	0.33262947	0.04467742	0.1378793
YAL021C	21.4639	-0.389213	0.32207071	0.1273199	0.2815345
YAL022C	39.69683	-0.3124589	0.26513782	0.1702677	0.3457624
YAL023C	84.96818	0.03894225	0.27724089	0.8680936	0.9376075
YAL024C	153.5868	0.6560073	0.22226928	0.001045303	0.008759694
YAL025C	154.6554	0.4170197	0.30478441	0.09303659	0.2285664
YAL026C	95.26013	0.266822	0.19388366	0.1368048	0.2960344
YAL027W	19.41847	0.008444501	0.34950315	0.9742773	0.9958994
YAL028W	51.21559	-0.5439421	0.23599902	0.009459301	0.04531428
YAL029C	182.0925	0.2073216	0.17830449	0.2145302	0.4053299
YAL030W	47.07856	0.4358337	0.25839895	0.051585	0.1521611
YAL031C	72.69033	0.2090136	0.26065133	0.3534075	0.5611518
YAL032C	16.1824	-0.4760715	0.34164377	0.06976605	0.186985
YAL033W	55.26044	-0.4176096	0.28573682	0.08078254	0.2059475
YAL034C	82.95345	-0.06094273	0.39387822	0.818687	0.91001
YAL034W-A	15.97408	0.54335	0.36068757	0.04302023	0.1338838
YAL035W	3709.441	0.7560335	0.21679598	0.0001165828	0.001689772
YAL036C	95.42041	0.5635103	0.30973749	0.02479245	0.08914539
YAL037C-A	0.1208641	-0.01021155	0.6229292	0.847678	NA
YAL037W	6.126763	-0.6426546	0.43120785	0.02144273	0.08074899
YAL038W	365.1598	-0.2687412	0.33143462	0.297422	0.5047407
YAL039C	58.60582	0.4641278	0.31981893	0.06850598	0.1850241
YAL040C	194.996	-0.1370707	0.2134109	0.4800469	0.6765484
YAL041W	115.5312	0.3856984	0.17333966	0.01786787	0.07140259
YAL042W	28.73394	-0.7400659	0.32485839	0.004199115	0.02460895
YAL043C	136.438	0.5573487	0.24004454	0.008658156	0.04243
YAL044C	59.84935	-0.376877	0.38582873	0.1626506	0.3345555
YAL044W-A	18.16395	-0.6596409	0.37969957	0.01631045	0.0671645
YAL046C	8.80192	0.2254836	0.45467928	0.3742335	0.5817303
YAL047C	40.58867	0.3443068	0.26752777	0.1330893	0.2899613
YAL048C	53.38285	0.1558686	0.23861663	0.4611926	0.6604322
YAL049C	38.99791	-0.05218814	0.28702127	0.8274794	0.9146475
YAL051W	105.3755	0.05238198	0.20023776	0.7762686	0.8863763
YAL053W	167.6226	0.2201104	0.20360194	0.2386491	0.4369839
YAL054C	64.18256	-0.1419986	0.41602977	0.5906194	0.7594027
YAL055W	324.736	0.5160163	0.21579955	0.008319022	0.04105371
YAL056W	158.0237	-0.6271781	0.25924783	0.005213631	0.02892532
YAL058W	24.58468	0.0486396	0.32269881	0.8483938	0.92623
YAL059W	48.00991	0.5667663	0.28875874	0.01869326	0.07375298
YAL060W	225.1576	-0.1745038	0.36679835	0.5108664	0.6999927
YAL061W	146.7188	-0.123595	0.37081414	0.6416105	0.797269
YAL062W	51.9776	-0.3956959	0.38809981	0.1434568	0.3068506
YAL063C	189.8724	-0.362973	0.36945803	0.1752855	0.3532811
YAL063C-A	0.4435201	0.06447307	0.55975202	0.5756099	NA
YAL064C-A	4.38771	0.2099115	0.42647048	0.4249076	0.62934
YAL064W	0.5115588	-0.05813866	0.55214032	0.6525535	NA
YAL064W-B	7.493571	-0.1802011	0.43714506	0.4868589	0.6819754
YAL065C	94.14755	-0.2998819	0.37742062	0.2630473	0.4677233
YAL067C	13.06142	-0.0005605279	0.36059738	0.9983054	1
YAL067W-A	0.3330339	0.008046393	0.58469644	0.907396	NA
YAL068C	0.9450379	-0.1198143	0.53887542	0.46261	0.6616586
YAR002C-A	73.73389	0.2248434	0.25023353	0.3044028	0.5116947
YAR002W	40.81833	0.00359583	0.22514312	0.9858295	1
YAR003W	65.56562	-0.02107007	0.2304203	0.9185647	0.9664358
YAR007C	40.81796	0.3469163	0.30157826	0.1595752	0.3300861
YAR008W	24.20052	0.5251606	0.32249093	0.04036201	0.129091
YAR009C	4.994831	-0.08967158	0.53371918	0.5924948	0.7603989
YAR010C	0.09346285	-0.01874721	0.62803341	0.7266618	NA
YAR014C	148.9108	0.5599566	0.17906993	0.0008213102	0.00733751
YAR015W	38.50924	-0.2022406	0.42898674	0.4405639	0.6442034
YAR018C	10.9802	-0.1847638	0.37723148	0.4882223	0.6829621
YAR019C	56.9857	0.3666181	0.28422817	0.1239471	0.2766342
YAR020C	0.2682632	-0.009549347	0.61989574	0.8589641	NA
YAR023C	28.43356	-0.3229107	0.31716811	0.2020294	0.3889222
YAR027W	17.17666	-0.113446	0.43089057	0.6623275	0.8124586
YAR028W	7.697774	-0.4537362	0.42805585	0.09453252	0.2304207
YAR029W	0.4146428	0.0148958	0.56600988	0.8753545	NA
YAR031W	10.62299	-0.1958711	0.38363677	0.4632448	0.6620216
YAR033W	6.86936	-0.07068	0.48606043	0.754974	0.8738613
YAR035C-A	0.0765584	0.01024363	0.62251432	0.8474632	NA
YAR035W	43.35165	-0.2920997	0.38836746	0.2767342	0.4818451
YAR042W	604.0617	0.61111	0.15580224	3.653293e-05	0.0006842221
YAR050W	372.2482	-0.2896188	0.35582744	0.2735378	0.4787104
YAR061W	94.53537	-1.169691	0.43473609	8.654658e-05	0.001312553
YAR064W	0.685083	-0.1298492	0.58541086	0.2223438	0.4157997
YAR066W	0.4196427	-0.01021155	0.6229292	0.847678	NA
YAR068W	2.573542	0.07779865	0.47143425	0.7442941	0.867493
YAR071W	9.260818	-0.4645368	0.44122119	0.0854007	0.2149015
YBL001C	1273.466	-0.426475	0.27704575	0.06905955	0.1859733
YBL002W	26.71881	-0.2532578	0.37751799	0.3434613	0.5527024
YBL003C	167.2104	-0.8953656	0.28386854	0.0001825208	0.002420563
YBL004W	458.4792	0.6179911	0.21419291	0.001472124	0.01149959
YBL005W	74.14233	-0.3804941	0.2379822	0.07133945	0.1895678
YBL005W-B	353.438	-0.2322661	0.23322668	0.2639281	0.4683305
YBL006C	41.06623	0.616129	0.26183872	0.006421808	0.03400283
YBL007C	1227.035	0.2914694	0.16023281	0.05517933	0.1589115
YBL008W	41.26088	0.1564759	0.23310566	0.4515798	0.6537656
YBL008W-A	1.749137	-0.1665598	0.52984402	0.3649575	0.5723343
YBL009W	20.97454	0.05061147	0.30815694	0.8389169	0.9206684
YBL010C	48.9875	0.84233	0.30128857	0.0006915828	0.006425149
YBL011W	641.2446	0.4495559	0.1694633	0.004854136	0.0275896
YBL013W	16.05201	-0.2876638	0.34656916	0.2728785	0.4780948
YBL014C	86.62602	0.07623955	0.17741253	0.6467587	0.8012938
YBL015W	163.0722	-0.2613869	0.28853224	0.2768014	0.4818451
YBL016W	15.59082	-0.7358359	0.37669061	0.007536638	0.03834167
YBL017C	486.1746	-0.3868954	0.17968397	0.02129098	0.08043328
YBL018C	25.24196	-0.247062	0.37005006	0.3538431	0.5614178
YBL019W	33.64309	-0.7293291	0.31288777	0.003981236	0.02375751
YBL020W	77.89045	-0.4960908	0.23972744	0.01933976	0.07563184
YBL021C	4.675665	0.1498816	0.45256797	0.5518486	0.7314847
YBL022C	410.089	0.4490126	0.14386418	0.001121658	0.009274558
YBL023C	141.2786	0.544883	0.23339396	0.008755737	0.04273404
YBL024W	389.0724	0.503342	0.23748278	0.01685389	0.06858476
YBL025W	6.376231	0.03318059	0.38627916	0.9007099	0.9561649
YBL026W	15.59394	-0.5773602	0.38630912	0.03518137	0.1160518
YBL027W	372.7926	-0.07279328	0.31757759	0.7732439	0.8863763
YBL028C	448.9271	0.09858899	0.32602731	0.6997222	0.8379954
YBL029C-A	40.72234	0.5431525	0.40384902	0.04831138	0.1457546
YBL029W	124.3666	-1.008784	0.21803042	3.129491e-07	1.965573e-05
YBL030C	129.8992	-0.3368533	0.28251104	0.1558954	0.3243084
YBL031W	12.03667	-0.01110643	0.33827463	0.9658204	0.9921497
YBL032W	59.7144	0.2307534	0.31022507	0.3561394	0.5634145
YBL033C	29.10572	-0.1133424	0.30676248	0.6482513	0.8021545
YBL034C	209.2005	0.7343563	0.23706132	0.0004812025	0.004986862
YBL035C	73.35337	0.2742649	0.23786009	0.1936013	0.3780073
YBL036C	9.633805	-0.284651	0.36824255	0.2857206	0.4913719
YBL037W	81.91718	-0.4834607	0.20828682	0.01097279	0.05053985
YBL038W	108.7122	0.7183989	0.20594243	0.000135152	0.001882298
YBL039C	228.556	0.6772223	0.31770986	0.007939244	0.03965221
YBL039W-B	159.398	0.1861699	0.27449172	0.4243644	0.62934
YBL040C	694.8414	-0.9426513	0.29200385	0.0001103142	0.001617769
YBL041W	150.1124	0.1049991	0.13305853	0.4135249	0.6178034
YBL042C	66.94461	-0.2120402	0.29649012	0.3849965	0.5910884
YBL043W	20.50997	-0.4063403	0.42840408	0.1314546	0.2881159
YBL044W	4.064551	-0.08504272	0.44909727	0.7358225	0.8613509
YBL045C	132.0105	-0.692309	0.25952614	0.002067381	0.01474194
YBL046W	77.92877	0.6203389	0.26651904	0.006714622	0.03502644
YBL047C	675.1646	0.3049027	0.15113881	0.03451099	0.1145087
YBL048W	654.4319	-0.3250019	0.36510682	0.2228395	0.416351
YBL049W	33.45159	-0.09820634	0.4029771	0.711351	0.8472208
YBL050W	66.29337	-0.6486864	0.37529517	0.01770617	0.0710303
YBL051C	95.74709	0.002331603	0.17792072	0.9888462	1
YBL052C	383.9495	0.9718672	0.20843435	3.202196e-07	1.974302e-05
YBL054W	43.03708	0.3496125	0.33319078	0.1769301	0.3549084
YBL055C	24.16985	-0.5476549	0.35128394	0.03957619	0.1272413
YBL056W	243.3089	0.4479392	0.17597004	0.006616001	0.03462819
YBL057C	47.20573	0.2605742	0.28647632	0.2762497	0.4815908
YBL058W	205.8251	-0.02777314	0.18063418	0.8694477	0.9378179
YBL059C-A	246.7067	0.05687839	0.25124832	0.7956136	0.8978422
YBL059W	31.33918	0.3501147	0.28982207	0.1464691	0.3107284
YBL060W	81.35897	-0.1791125	0.18830627	0.3061836	0.513167
YBL061C	377.2897	0.1802229	0.19267009	0.3125435	0.520364
YBL063W	143.6328	0.4749383	0.22347787	0.01815982	0.07201387
YBL064C	447.5942	-0.4827886	0.28269358	0.04223023	0.1322859
YBL066C	225.6709	0.3747102	0.1989374	0.04074843	0.1294521
YBL067C	464.0835	0.1575657	0.14373363	0.2530384	0.4544286
YBL068W	29.44343	-0.02597264	0.34573383	0.9207511	0.9679172
YBL069W	26.62077	0.2442726	0.27938334	0.2999763	0.5076898
YBL071C	6.908014	-0.2612313	0.43219143	0.320846	0.5293354
YBL071C-B	0.2894076	-0.01425546	0.60032735	0.8138206	NA
YBL071W-A	3.989455	0.1572423	0.44148359	0.5405979	0.7235913
YBL072C	410.1082	0.3512734	0.36646372	0.1885572	0.3706761
YBL074C	71.27913	-0.1352437	0.2056424	0.4727724	0.6692952
YBL075C	344.9761	0.2216509	0.39157373	0.4073178	0.6127999
YBL076C	476.0889	0.2302786	0.18732724	0.1862873	0.3676085
YBL078C	100.2721	0.004196891	0.30561205	0.9864934	1
YBL079W	267.8612	0.7586678	0.17290674	2.937551e-06	0.0001010485
YBL080C	24.45337	-0.2883148	0.30493032	0.2449847	0.443727
YBL081W	17.60377	-0.1093574	0.35843012	0.6784657	0.8241258
YBL082C	33.50379	-0.1838041	0.37214784	0.4897434	0.6841663
YBL084C	58.87427	-0.1166405	0.21582182	0.5514502	0.7311125
YBL085W	291.4423	0.4829842	0.23384775	0.02034207	0.07799289
YBL086C	231.3236	-0.1694235	0.40415082	0.5243114	0.7098123
YBL087C	126.3357	0.1468516	0.40966153	0.5796165	0.7520984
YBL088C	296.4591	0.02459368	0.12422454	0.8382097	0.9205478
YBL089W	72.80439	-0.7799577	0.21543924	6.468018e-05	0.001048636
YBL090W	14.40377	-0.4553902	0.41638356	0.0945197	0.2304207
YBL091C	622.1755	0.8168826	0.21951847	3.761303e-05	0.0007023358
YBL091C-A	30.96099	-0.1120503	0.27061613	0.6274932	0.7879146
YBL092W	690.3767	0.130443	0.38824968	0.6244577	0.7860077
YBL093C	104.7602	0.2503643	0.24945156	0.2517119	0.4528775
YBL095W	44.93626	0.3220758	0.24506553	0.1352711	0.2937968
YBL097W	256.5823	0.3709028	0.22371821	0.06537975	0.1792466
YBL098W	65.94447	-0.3868644	0.32421857	0.1308079	0.287306
YBL099W	447.6802	-0.2661448	0.24356245	0.2151004	0.4058535
YBL100W-B	16.94394	0.05354829	0.38675636	0.8404581	0.921475
YBL100W-C	0.6525367	0.02883852	0.5371001	0.8539849	0.9295456
YBL101C	219.4754	0.4967259	0.17269512	0.002200493	0.01539108
YBL102W	23.82501	-0.3579906	0.30570185	0.1497095	0.3151298
YBL103C	104.5611	-0.1899159	0.19951103	0.3012553	0.5088452
YBL104C	156.0059	0.247294	0.19163468	0.1638101	0.3360253
YBL105C	267.2123	-0.3951041	0.16051051	0.00941853	0.04522349
YBL106C	45.5813	-0.04535871	0.22065212	0.81997	0.9109476
YBL107C	76.00681	0.06864876	0.23939116	0.7461399	0.8679558
YBL108C-A	0.1514121	0.00901079	0.62213688	0.8654647	NA
YBL111C	32.60253	-0.5597254	0.48365644	0.03646683	0.1194053
YBL112C	1.090986	-0.1443828	0.51917462	0.458737	0.6589112
YBL113C	86.56154	0.4898337	0.2266776	0.01596339	0.06599759
YBR001C	247.313	0.6740993	0.2183652	0.0006354282	0.006078604
YBR002C	90.72077	-0.4270994	0.2022952	0.02140776	0.08072373
YBR003W	51.92395	-0.1100831	0.24377826	0.6084448	0.7745552
YBR004C	116.1163	-0.3573465	0.27468658	0.1254874	0.2791702
YBR005W	18.67795	-0.6008041	0.41443751	0.03033105	0.1040256
YBR006W	56.55904	-0.4689886	0.3378435	0.07264676	0.1921385
YBR007C	220.7198	0.5500388	0.21636508	0.00499654	0.02814175
YBR008C	63.20602	0.1314672	0.21936603	0.5074994	0.6975529
YBR009C	132.685	-1.153691	0.45584584	0.0001344336	0.001882298
YBR010W	134.1459	-0.7595007	0.34585565	0.004396749	0.02536084
YBR011C	135.809	0.1563272	0.3614367	0.5545251	0.7339372
YBR012W-B	145.4674	0.2048557	0.54259232	0.2400201	0.4381383
YBR013C	31.92051	-0.04725092	0.29826203	0.8469106	0.9254992
YBR014C	31.62288	0.543394	0.26233395	0.01634167	0.06724853
YBR015C	54.29436	0.2289071	0.23891392	0.2795469	0.4844544
YBR016W	213.9299	0.07734537	0.28365438	0.7449838	0.8678445
YBR017C	253.8332	0.358919	0.15752706	0.01647887	0.06751859
YBR018C	2.18848	0.1354246	0.50489387	0.5207781	0.7070215
YBR019C	8.942577	-0.1098763	0.40277128	0.6790074	0.8244617
YBR021W	22.31023	-0.4078243	0.35731757	0.1252765	0.2789007
YBR022W	30.29158	-1.015279	0.38011408	0.0002979394	0.003535472
YBR023C	81.51901	-0.2395043	0.26242579	0.28983	0.4966004
YBR024W	160.7813	0.2781312	0.19968877	0.1302012	0.286307
YBR025C	780.2726	0.3621381	0.18230965	0.03330092	0.1111461
YBR026C	56.65211	0.2402355	0.32246006	0.3457004	0.5547874
YBR027C	66.99877	-0.7659226	0.29874646	0.001905509	0.01393936
YBR028C	15.35713	-0.4184209	0.31967746	0.1001508	0.2393304
YBR029C	96.85308	-0.6796747	0.25900623	0.002456608	0.01686003
YBR030W	83.07708	0.4627114	0.26625665	0.04291651	0.1337737
YBR031W	292.1394	0.1634214	0.39510819	0.5399522	0.7234943
YBR032W	5.153487	-0.5034444	0.46389129	0.06011618	0.1692179
YBR033W	82.76738	-0.6310891	0.27824362	0.007378524	0.03778216
YBR034C	45.8799	0.2901037	0.27820819	0.2171871	0.4088026
YBR035C	82.91147	-0.3666549	0.25839573	0.1014895	0.2419573
YBR036C	83.69328	-0.6889294	0.22745814	0.0007223347	0.006644197
YBR037C	79.69064	-0.4515098	0.26149161	0.04549732	0.1394982
YBR038W	337.5351	0.2677625	0.20730726	0.1577137	0.3272151
YBR039W	123.4841	-0.8071849	0.33234427	0.002066028	0.01474194
YBR040W	3.384059	0.01180721	0.46184952	0.9614318	0.9896015
YBR041W	133.8251	-0.5715677	0.18636374	0.0009665163	0.008265103
YBR042C	48.68463	-0.8300179	0.33598907	0.00164201	0.01242094
YBR043C	86.26194	-0.20482	0.22136118	0.3051741	0.5120271
YBR044C	84.24669	-0.172274	0.20343615	0.356139	0.5634145
YBR045C	31.46305	0.3264464	0.27962181	0.1663416	0.3398987
YBR046C	79.50087	-0.3354307	0.28472874	0.1596461	0.3301228
YBR047W	13.74878	-0.2384943	0.39832659	0.3728145	0.5805561
YBR048W	242.7114	0.8336677	0.26368094	0.0002474573	0.003059024
YBR049C	211.4875	0.6859113	0.19628172	0.0001494575	0.002046975
YBR050C	240.5181	-0.2609462	0.37049883	0.3278229	0.5374117
YBR052C	515.0375	0.2823742	0.20848667	0.1380348	0.2979176
YBR053C	56.85922	-0.02149933	0.2768976	0.9268875	0.9716125
YBR054W	167.4795	-1.323601	0.36461575	1.833373e-06	7.124948e-05
YBR055C	258.8342	0.1309753	0.15584264	0.3773077	0.5839363
YBR056W	153.4382	-0.3613563	0.2474699	0.09609292	0.2327642
YBR056W-A	21.50016	-0.3377669	0.46070813	0.1892513	0.3716882
YBR057C	112.2782	0.1167598	0.14870892	0.4116148	0.6164309
YBR058C	124.8109	-0.0520001	0.15275368	0.721201	0.853325
YBR058C-A	28.58024	-0.6106054	0.34820856	0.02164243	0.08126195
YBR059C	138.5646	-0.1350702	0.20372791	0.4699544	0.6674684
YBR060C	81.47913	0.48018	0.20577559	0.01073079	0.04985366
YBR061C	10.26447	-0.2683097	0.37066652	0.3145454	0.5226732
YBR062C	38.15586	0.3333376	0.23910717	0.1154636	0.2643111
YBR063C	26.07291	-0.2048819	0.34087605	0.4313653	0.6348472
YBR065C	99.25661	0.2702393	0.26080268	0.230384	0.4262592
YBR066C	114.4799	0.1593935	0.24080038	0.4541539	0.6559649
YBR067C	1405.866	-0.5100347	0.36488456	0.05797469	0.1651508
YBR068C	1311.286	-0.2921762	0.25101406	0.1829388	0.363366
YBR069C	432.075	0.4469163	0.27389776	0.05496792	0.1585374
YBR070C	57.17837	0.05555357	0.27925821	0.8135423	0.907536
YBR071W	53.60125	0.09535039	0.28176834	0.6872485	0.8299304
YBR072C-A	0.3595049	0.00743073	0.56387894	0.9400267	NA
YBR072W	2111.268	0.2048997	0.40804992	0.4415517	0.6449539
YBR073W	70.93557	0.06004538	0.23592334	0.7746931	0.8863763
YBR074W	116.9597	-0.3194901	0.20083664	0.08354984	0.2111841
YBR076W	8.717412	0.5098624	0.42240883	0.06284365	0.1743694
YBR077C	52.293	-0.7106327	0.28030064	0.002696915	0.01811302
YBR078W	228.5812	-0.9655761	0.34102237	0.0002926523	0.003499446
YBR079C	486.9209	0.386669	0.20044975	0.03587743	0.1177234
YBR080C	137.8747	0.3697044	0.16890058	0.02022684	0.07776681
YBR081C	538.1058	0.3258836	0.13781071	0.01395456	0.06016179
YBR082C	105.8497	-0.6012946	0.29846944	0.01450114	0.0615062
YBR083W	129.6874	0.6494521	0.22213686	0.001167117	0.009499897
YBR084C-A	248.5072	-0.1502811	0.29919402	0.5400028	0.7234943
YBR084W	123.3145	0.5187929	0.23290639	0.01242623	0.05499379
YBR085C-A	164.282	-0.7567581	0.46462996	0.00793473	0.03965221
YBR085W	5.154729	-0.7861869	0.45692113	0.006109556	0.03267592
YBR086C	528.0297	-0.2773504	0.19407531	0.1222755	0.273929
YBR087W	59.98345	-0.05770002	0.26721237	0.8010735	0.9008998
YBR088C	30.617	0.06254697	0.41101001	0.8127348	0.9072546
YBR089C-A	64.2876	0.1838299	0.23196198	0.3746898	0.5820188
YBR090C	88.36707	0.4502933	0.26395745	0.0474939	0.1441978
YBR091C	21.08647	-0.06298674	0.36538594	0.8118924	0.9067182
YBR092C	17.73748	-0.07455364	0.3566117	0.7771137	0.8863763
YBR093C	12.2771	-0.8575404	0.52911386	0.00315467	0.02022241
YBR094W	97.86891	0.03655638	0.17989811	0.8281286	0.914754
YBR095C	172.8678	-0.06614122	0.17664527	0.6898486	0.8319268
YBR096W	68.14106	-0.5779516	0.25386823	0.008970345	0.04347436
YBR097W	138.9658	-0.3998134	0.22630207	0.04896886	0.146883
YBR098W	66.92323	-0.0391825	0.18923865	0.8236506	0.9130789
YBR101C	685.1763	-0.1711029	0.34739343	0.5134727	0.7021714
YBR102C	81.6789	0.1229618	0.19506785	0.49535	0.6875775
YBR103W	63.98657	0.4567478	0.27734781	0.05172299	0.1524235
YBR104W	72.49022	-1.10839	0.33974952	3.264212e-05	0.0006283861
YBR105C	93.77291	-0.2144744	0.3227127	0.3998814	0.6054206
YBR106W	58.20726	-0.3551951	0.34860652	0.1775206	0.3557278
YBR107C	6.596827	-0.4678632	0.39473115	0.08600316	0.2156942
YBR108W	92.15899	0.5449076	0.22689259	0.007382652	0.03778216
YBR109C	21.70643	-0.3006768	0.31464803	0.2328844	0.4298235
YBR110W	67.67789	-0.3511553	0.22636268	0.08388127	0.2118372
YBR111C	106.0258	0.05196762	0.20249455	0.7799781	0.8871234
YBR111W-A	9.718003	-0.3842129	0.41293632	0.1551029	0.323092
YBR112C	207.9218	0.4798398	0.25314246	0.02968396	0.102371
YBR114W	364.6339	0.4747406	0.16953891	0.002943717	0.01918662
YBR115C	104.2625	-0.6092686	0.19455898	0.0006923207	0.006425149
YBR117C	112.1933	0.02989746	0.38506585	0.9104871	0.9619201
YBR118W	706.2313	0.3525115	0.51519732	0.1224289	0.2740328
YBR119W	155.2162	-0.03249446	0.18076431	0.8475997	0.9259267
YBR120C	130.9537	0.3706927	0.21927059	0.06137146	0.1715862
YBR121C	990.2611	0.9970996	0.26880127	1.55522e-05	0.0003525268
YBR122C	373.657	0.6148728	0.14843551	1.428869e-05	0.0003352719
YBR123C	323.5946	0.7318663	0.16999101	4.705713e-06	0.0001413532
YBR125C	54.85152	-0.2317979	0.25188956	0.2919394	0.4984292
YBR126C	432.0818	0.1322035	0.27657347	0.5723241	0.7465306
YBR126W-A	93.17302	0.1465629	0.27507789	0.5299422	0.7155658
YBR127C	83.60599	-0.2299785	0.25641914	0.301772	0.5092045
YBR128C	133.698	-0.3107527	0.22628117	0.1260363	0.2800907
YBR129C	97.74599	-0.001402261	0.1991705	0.9939034	1
YBR130C	118.4427	-0.01748249	0.19888282	0.9240142	0.9703631
YBR131W	41.5453	0.07517489	0.23706321	0.7210278	0.8533215
YBR132C	169.0498	-0.5736243	0.35699375	0.03230522	0.1089964
YBR133C	100.4785	-0.4659809	0.22650008	0.02181112	0.08169971
YBR135W	19.08097	0.1151625	0.29600807	0.6366125	0.7943922
YBR136W	109.3659	0.2229063	0.19862992	0.2232576	0.4170069
YBR137W	19.00577	0.07508639	0.38775635	0.7778012	0.8865402
YBR138C	67.92598	-0.07177222	0.2409941	0.7362625	0.8613509
YBR139W	151.9951	-1.074568	0.27088123	3.636355e-06	0.0001177649
YBR140C	571.9465	-0.01258895	0.1465177	0.9285101	0.9724568
YBR141C	23.9283	0.2537142	0.2993475	0.3012874	0.5088452
YBR142W	526.5618	0.6645098	0.2505004	0.002422372	0.0166803
YBR143C	147.4391	0.6606697	0.23104378	0.001358342	0.01078694
YBR144C	5.109752	-0.7722628	0.58014055	0.004883875	0.02768476
YBR145W	57.06034	-1.977508	0.5261761	1.753441e-08	2.05715e-06
YBR146W	55.26599	0.05315078	0.22348597	0.7917477	0.8955953
