gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
YFR001W	660.4624	0.04310176	0.24243801	0.8528894	0.9192655
YFR002W	112.1562	-0.06076755	0.18370818	0.73477	0.8358404
YFR003C	310.0863	0.7274044	0.22643332	0.0008553543	0.00319712
YFR004W	324.7565	-0.398338	0.15282939	0.008056017	0.02210178
YFR005C	80.1144	-0.3472753	0.2344684	0.1233853	0.2170362
YFR006W	439.3557	0.6275371	0.13673759	3.310332e-06	2.438727e-05
YFR007W	40.8033	0.4140669	0.31414472	0.1563528	0.2628346
YFR008W	9.440676	0.1341655	0.47480755	0.7351816	0.835859
YFR009W	200.8789	0.2272648	0.17721271	0.1897462	0.3059379
YFR010W	691.4493	0.3915603	0.2194307	0.06474983	0.1291535
YFR011C	12.13014	1.084313	0.52263332	0.009657212	0.02571608
YFR012W	1.025161	-0.0494522	0.83783019	0.8881694	0.9425563
YFR012W-A	0.3031301	0.101924	0.98289478	0.6030191	0.7306495
YFR013W	112.9779	0.8000055	0.1937796	2.212585e-05	0.0001294689
YFR014C	606.6416	-0.4378074	0.29962071	0.1186182	0.210696
YFR015C	403.6691	-2.147653	0.29585629	2.823263e-15	1.50487e-13
YFR016C	1165.051	0.615745	0.17506239	0.00032442	0.001383459
YFR017C	330.1093	0.5303324	0.35483027	0.100453	0.1854405
